prov_code,town_name,debt
29,VillanuevadelaConcepción,0
29,Montecorto,0
29,Serrato,0
30,Abanilla,3.509
30,Abarán,8.068
30,Águilas,2.264
30,Albudeite,306
30,Alcantarilla,39.337
30,Aledo,3.062
30,Alguazas,3.157
30,AlhamadeMurcia,0
30,Archena,17.695
30,Beniel,10.973
30,Blanca,2.747
30,Bullas,6.743
30,Calasparra,7.078
30,CamposdelRío,3.601
30,CaravacadelaCruz,28.786
30,Cartagena,70.387
30,Cehegín,9.214
30,Ceutí,27.691
30,Cieza,3.074
30,Fortuna,0
30,FuenteÁlamodeMurcia,13.758
30,Jumilla,4.121
30,Librilla,5.881
30,Lorca,42.232
30,Lorquí,3.612
30,Mazarrón,3.614
30,MolinadeSegura,13.661
30,Moratalla,12.659
30,Mula,8.616
30,Murcia,310.701
30,Ojós,440
30,Pliego,1.740
30,PuertoLumbreras,9.714
30,Ricote,493
30,SanJavier,13.991
30,SanPedrodelPinatar,23.183
30,Torre-Pacheco,16.717
30,TorresdeCotillas(Las),0
30,Totana,97.118
30,Ulea,0
30,Unión(La),11.209
30,VillanuevadelRíoSegura,8.306
30,Yecla,14.405
30,Santomera,4.579
30,Alcázares(Los),10.352
31,Abáigar,0
31,Abárzuza/Abartzuza,0
31,Abaurregaina/AbaurreaAlta,139
31,Abaurrepea/AbaurreaBaja,0
31,Aberin,0
31,Ablitas,1.020
31,Adiós,100
31,AguilardeCodés,0
31,Aibar/Oibar,538
31,Altsasu/Alsasua,1.717
31,Allín/Allin,0
31,Allo,0
31,AméscoaBaja,0
31,Ancín/Antzin,144
31,Andosilla,1.649
31,Ansoáin/Antsoain,760
31,Anue,238
31,Añorbe,652
31,Aoiz/Agoitz,729
31,Araitz,0
31,Aranarache/Aranaratxe,0
31,Arantza,302
31,Aranguren,0
31,Arano,0
31,Arakil,200
31,Aras,233
31,Arbizu,761
31,Arce/Artzi,0
31,Arcos(Los),919
31,Arellano,0
31,Areso,187
31,Arguedas,392
31,Aria,0
31,Aribe,0
31,Armañanzas,0
31,Arróniz,180
31,Arruazu,0
31,Artajona,154
31,Artazu,74
31,Atez/Atetz,54
31,Ayegui/Aiegi,815
31,Azagra,1.040
31,Azuelo,0
31,Bakaiku,78
31,Barásoain,0
31,Barbarin,29
31,Bargota,45
31,Barillas,80
31,Basaburua,445
31,Baztan,4.223
31,Beire,0
31,Belascoáin,50
31,Berbinzana,328
31,Bertizarana,0
31,Betelu,258
31,Biurrun-Olcoz,102
31,Buñuel,0
31,Auritz/Burguete,60
31,Burgui/Burgi,249
31,Burlada/Burlata,9
31,Busto(El),10
31,Cabanillas,287
31,Cabredo,0
31,Cadreita,560
31,Caparroso,171
31,Cárcar,396
31,Carcastillo,488
31,Cascante,1.002
31,Cáseda,342
31,Castejón,5.640
31,Castillonuevo,0
31,Cintruénigo,3.853
31,Ziordia,87
31,Cirauqui/Zirauki,40
31,Ciriza/Ziritza,59
31,Cizur,0
31,Corella,3.234
31,Cortes,0
31,Desojo,78
31,Dicastillo,22
31,Donamaria,0
31,Etxalar,60
31,Echarri/Etxarri,0
31,EtxarriAranatz,463
31,Etxauri,0
31,ValledeEgüés,0
31,Elgorriaga,0
31,Noáin(ValledeElorz)/Noain(Elortzibar),1.800
31,Enériz/Eneritz,400
31,Eratsun,25
31,Ergoiena,0
31,Erro,0
31,Ezcároz/Ezkaroze,0
31,Eslava,0
31,EsparzadeSalazar/EspartzaZaraitzu,0
31,Espronceda,24
31,Estella-Lizarra,192
31,Esteribar,0
31,Etayo,0
31,Eulate,0
31,Ezcabarte,742
31,Ezkurra,0
31,Ezprogui,0
31,Falces,1.526
31,Fitero,482
31,Fontellas,613
31,Funes,499
31,Fustiñana,293
31,Galar,0
31,Gallipienzo/Galipentzu,18
31,Gallués/Galoze,0
31,Garaioa,59
31,Garde,63
31,Garínoain,369
31,Garralda,216
31,Genevilla,0
31,Goizueta,0
31,Goñi,0
31,Güesa/Gorza,0
31,Guesálaz/Gesalatz,0
31,Guirguillano,0
31,Huarte/Uharte,1.068
31,UharteArakil,604
31,Ibargoiti,0
31,Igúzquiza,0
31,Imotz,283
31,Irañeta,167
31,Isaba/Izaba,558
31,Ituren,112
31,Iturmendi,196
31,Iza/Itza,568
31,Izagaondoa,0
31,Izalzu/Itzaltzu,0
31,Jaurrieta,76
31,Javier,129
31,Juslapeña,0
31,Beintza-Labaien,0
31,Lakuntza,450
31,Lana,0
31,Lantz,0
31,Lapoblación,8
31,Larraga,0
31,Larraona,40
31,Larraun,0
31,Lazagurría,0
31,Leache-Leatxe,0
31,Legarda,42
31,Legaria,0
31,Leitza,587
31,Leoz/Leotz,300
31,Lerga,36
31,Lerín,405
31,Lesaka,3.304
31,Lezaun,0
31,Liédena,75
31,Lizoáin-Arriasgoiti,0
31,Lodosa,207
31,Lónguida/Longida,0
31,Lumbier,719
31,Luquin,0
31,Mañeru,5
31,Marañón,0
31,Marcilla,521
31,Mélida,289
31,Mendavia,94
31,Mendaza,0
31,Mendigorría,734
31,Metauten,27
31,Milagro,2.382
31,Mirafuentes,0
31,MirandadeArga,355
31,Monreal/Elo,0
31,Monteagudo,636
31,Morentin,0
31,Mues,27
31,Murchante,0
31,Murieta,37
31,MurilloelCuende,312
31,MurilloelFruto,778
31,Muruzábal,87
31,Navascués/Nabaskoze,0
31,Nazar,0
31,Obanos,9
31,Oco,0
31,Ochagavía/Otsagabia,232
31,Odieta,0
31,Oiz,36
31,Olaibar,0
31,Olazti/Olazagutía,419
31,Olejua,0
31,Olite/Erriberri,3.940
31,Olóriz/Oloritz,616
31,CendeadeOlza/OltzaZendea,643
31,ValledeOllo/Ollaran,0
31,Orbaizeta,296
31,Orbara,89
31,Orísoain,0
31,Oronz/Orontze,0
31,Oroz-Betelu/Orotz-Betelu,211
31,Oteiza,0
31,Pamplona/Iruña,67.607
31,Peralta/Azkoien,1.480
31,PetilladeAragón,0
31,Piedramillera,0
31,Pitillas,0
31,PuentelaReina/Gares,0
31,Pueyo,0
31,Ribaforada,1.880
31,Romanzado,0
31,Roncal/Erronkari,131
31,Orreaga/Roncesvalles,0
31,Sada,0
31,Saldías,0
31,SalinasdeOro/Jaitz,0
31,SanAdrián,3.912
31,Sangüesa/Zangoza,348
31,SanMartíndeUnx,457
31,Sansol,32
31,Santacara,86
31,Doneztebe/Santesteban,408
31,Sarriés/Sartze,0
31,Sartaguda,21
31,Sesma,186
31,Sorlada,17
31,Sunbilla,126
31,Tafalla,3.975
31,Tiebas-MuruartedeReta,0
31,Tirapu,54
31,TorralbadelRío,49
31,TorresdelRío,69
31,Tudela,17.727
31,Tulebras,0
31,Ucar,0
31,Ujué/Uxue,241
31,Ultzama,236
31,Unciti,0
31,Unzué/Untzue,0
31,Urdazubi/Urdax,48
31,Urdiain,55
31,UrraulAlto,0
31,UrraulBajo,0
31,Urroz-Villa,0
31,Urroz,0
31,Urzainqui/Urzainki,95
31,Uterga,186
31,Uztárroz/Uztarroze,0
31,Luzaide/Valcarlos,172
31,Valtierra,1.246
31,Bera,594
31,Viana,0
31,Vidángoz/Bidankoze,4
31,Bidaurreta,0
31,Villafranca,1.624
31,VillamayordeMonjardín,85
31,Hiriberri/VillanuevadeAezkoa,0
31,Villatuerta,835
31,Villava/Atarrabia,1.703
31,Igantzi,202
31,ValledeYerri/Deierri,148
31,Yesa,0
31,Zabalza/Zabaltza,0
31,Zubieta,0
31,Zugarramurdi,321
31,Zúñiga,88
31,Barañáin/Barañain,782
31,Berrioplano/Berriobeiti,670
31,Berriozar,15
31,Irurtzun,109
31,Beriáin,1.121
31,Orkoien,0
31,ZizurMayor/ZizurNagusia,0
31,Lekunberri,1.579
32,Allariz,4.206
32,Amoeiro,4
32,Arnoia(A),36
32,Avión,1.418
32,Baltar,229
32,Bande,739
32,BañosdeMolgas,125
32,Barbadás,0
32,BarcodeValdeorras(O),936
32,Beade,0
32,Beariz,103
32,Blancos(Os),3.918
32,Boborás,0
32,Bola(A),1.031
32,Bolo(O),0
32,CalvosdeRandín,371
32,CarballedadeValdeorras,0
32,CarballedadeAvia,444
32,Carballiño(O),1.635
32,Cartelle,180
32,CastrelodoVal,165
32,CastrelodeMiño,440
32,CastroCaldelas,248
32,Celanova,483
32,Cenlle,0
32,Coles,0
32,Cortegada,155
32,Cualedro,0
32,ChandrexadeQueixa,0
32,Entrimo,136
32,Esgos,88
32,XinzodeLimia,4.101
32,Gomesende,47
32,Gudiña(A),456
32,Irixo(O),0
32,XunqueiradeAmbía,306
32,XunqueiradeEspadanedo,486
32,Larouco,168
32,Laza,121
32,Leiro,0
32,Lobeira,60
32,Lobios,61
32,Maceda,619
32,Manzaneda,0
32,Maside,230
32,Melón,0
32,Merca(A),0
32,Mezquita(A),623
32,Montederramo,0
32,Monterrei,50
32,Muíños,390
32,NogueiradeRamuín,1.865
32,Oímbra,0
32,Ourense,338
32,PadernedeAllariz,0
32,Padrenda,137
32,ParadadeSil,0
32,PereirodeAguiar(O),0
32,Peroxa(A),131
32,Petín,636
32,Piñor,386
32,Porqueira,812
32,PobradeTrives(A),292
32,Pontedeva,99
32,Punxín,0
32,QuinteladeLeirado,144
32,RairizdeVeiga,682
32,Ramirás,0
32,Ribadavia,2.555
32,SanXoándeRío,138
32,Riós,552
32,Rúa(A),2.125
32,Rubiá,92
32,SanAmaro,262
32,SanCibraodasViñas,0
32,SanCristovodeCea,727
32,Sandiás,35
32,Sarreaus,6
32,Taboadela,301
32,Teixeira(A),0
32,Toén,0
32,Trasmiras,2
32,Veiga(A),0
32,Verea,0
32,Verín,2.343
32,VianadoBolo,0
32,Vilamarín,0
32,VilamartíndeValdeorras,387
32,VilardeBarrio,50
32,VilardeSantos,0
32,Vilardevós,0
32,VilariñodeConso,0
33,Allande,0
33,Aller,3.460
33,Amieva,1.438
33,Avilés,14.678
33,BelmontedeMiranda,0
33,Bimenes,453
33,Boal,194
33,Cabrales,944
33,Cabranes,26
33,Candamo,0
33,CangasdelNarcea,4.616
33,CangasdeOnís,281
33,Caravia,6
33,Carreño,674
33,Caso,689
33,Castrillón,2.010
33,Castropol,675
33,Coaña,0
33,Colunga,0
33,CorveradeAsturias,1
33,Cudillero,5.343
33,Degaña,0
33,Franco(El),491
33,Gijón/Xixón,119.141
33,Gozón,7.405
33,Grado,3.660
33,GrandasdeSalime,0
33,Ibias,0
33,Illano,0
33,Illas,0
33,Langreo,5.454
33,Laviana,2.164
33,Lena,3.145
33,Valdés,4
33,Llanera,1.991
33,Llanes,4.337
33,Mieres,6.106
33,Morcín,11
33,MurosdeNalón,0
33,Nava,855
33,Navia,0
33,Noreña,546
33,Onís,492
33,Oviedo,58.277
33,Parres,17
33,PeñamelleraAlta,0
33,PeñamelleraBaja,0
33,Pesoz,0
33,Piloña,1.884
33,Ponga,921
33,Pravia,2.538
33,Proaza,0
33,Quirós,789
33,Regueras(Las),0
33,Ribadedeva,595
33,Ribadesella,0
33,RiberadeArriba,0
33,Riosa,0
33,Salas,5.316
33,SanMartíndelReyAurelio,2.089
33,SanMartíndeOscos,0
33,SantaEulaliadeOscos,0
33,SanTirsodeAbres,0
33,SantoAdriano,0
33,Sariego,0
33,Siero,5.124
33,Sobrescobio,0
33,Somiedo,1.463
33,SotodelBarco,0
33,TapiadeCasariego,2.682
33,Taramundi,0
33,Teverga,504
33,Tineo,3.431
33,Vegadeo,0
33,VillanuevadeOscos,0
33,Villaviciosa,0
33,Villayón,0
33,YernesyTameza,0
34,AbarcadeCampos,0
34,AbiadelasTorres,0
34,AguilardeCampoo,1.077
34,AlardelRey,571
34,AlbadeCerrato,0
34,AmayuelasdeArriba,0
34,Ampudia,0
34,Amusco,0
34,Antigüedad,0
34,Arconada,2
34,Astudillo,0
34,AutilladelPino,0
34,AutillodeCampos,9
34,Ayuela,0
34,Baltanás,149
34,VentadeBaños,1.310
34,BaqueríndeCampos,0
34,BárcenadeCampos,0
34,BarruelodeSantullán,916
34,BásconesdeOjeda,0
34,BecerrildeCampos,100
34,BelmontedeCampos,0
34,Berzosilla,0
34,BoadadeCampos,0
34,BoadilladelCamino,0
34,BoadilladeRioseco,0
34,Brañosera,90
34,BuenavistadeValdavia,0
34,BustillodelaVega,0
34,BustillodelPáramodeCarrión,0
34,CalahorradeBoedo,0
34,CalzadadelosMolinos,0
34,Capillas,10
34,CardeñosadeVolpejera,0
34,CarrióndelosCondes,574
34,CastildeVela,0
34,CastrejóndelaPeña,112
34,CastrillodeDonJuan,0
34,CastrillodeOnielo,0
34,CastrillodeVillavega,0
34,Castromocho,0
34,CervatosdelaCueza,0
34,CerveradePisuerga,0
34,CevicodelaTorre,0
34,CevicoNavero,10
34,Cisneros,38
34,CobosdeCerrato,0
34,CollazosdeBoedo,0
34,CongostodeValdavia,0
34,CordovillalaReal,0
34,CubillasdeCerrato,0
34,DehesadeMontejo,0
34,DehesadeRomanos,0
34,Dueñas,522
34,EspinosadeCerrato,0
34,EspinosadeVillagonzalo,0
34,Frechilla,44
34,FresnodelRío,0
34,Frómista,0
34,FuentesdeNava,0
34,FuentesdeValdepero,0
34,Grijota,354
34,Guardo,340
34,GuazadeCampos,0
34,HérmedesdeCerrato,0
34,HerreradePisuerga,0
34,HerreradeValdecañas,0
34,HontoriadeCerrato,0
34,HornillosdeCerrato,0
34,Husillos,0
34,IterodelaVega,0
34,Lagartos,0
34,Lantadilla,0
34,ViddeOjeda(La),0
34,Ledigos,0
34,Lomas,0
34,MagazdePisuerga,29
34,Manquillos,0
34,Mantinos,0
34,MarcilladeCampos,8
34,Mazariegos,0
34,MazuecosdeValdeginate,0
34,MelgardeYuso,0
34,MenesesdeCampos,2
34,MiciecesdeOjeda,0
34,MonzóndeCampos,0
34,Moratinos,0
34,Mudá,0
34,NogaldelasHuertas,0
34,OleadeBoedo,0
34,OlmosdeOjeda,0
34,Osornillo,0
34,Palencia,28.592
34,Palenzuela,0
34,PáramodeBoedo,0
34,ParedesdeNava,810
34,PayodeOjeda,0
34,PedrazadeCampos,0
34,PedrosadelaVega,0
34,Perales,0
34,PinodelRío,0
34,PiñadeCampos,0
34,PoblacióndeArroyo,0
34,PoblacióndeCampos,0
34,PoblacióndeCerrato,0
34,Polentinos,32
34,PomardeValdivia,0
34,PozadelaVega,0
34,PozodeUrama,0
34,PrádanosdeOjeda,0
34,PuebladeValdavia(La),0
34,QuintanadelPuente,0
34,QuintanilladeOnsoña,0
34,ReinosodeCerrato,0
34,RenedodelaVega,0
34,RequenadeCampos,0
34,RespendadelaPeña,0
34,RevengadeCampos,0
34,RevilladeCollazos,0
34,RibasdeCampos,0
34,RiberosdelaCueza,0
34,Saldaña,301
34,SalinasdePisuerga,83
34,SanCebriándeCampos,21
34,SanCebriándeMudá,0
34,SanCristóbaldeBoedo,0
34,SanMamésdeCampos,0
34,SanRomándelaCuba,0
34,SantaCeciliadelAlcor,0
34,SantaCruzdeBoedo,0
34,SantervásdelaVega,0
34,SantibáñezdeEcla,0
34,SantibáñezdelaPeña,0
34,Santoyo,0
34,Serna(La),0
34,SotobañadoyPriorato,0
34,SotodeCerrato,0
34,TabaneradeCerrato,0
34,TabaneradeValdavia,0
34,TámaradeCampos,0
34,TariegodeCerrato,0
34,Torquemada,0
34,Torremormojón,0
34,Triollo,0
34,ValbuenadePisuerga,0
34,Valdeolmillos,0
34,Valderrábano,0
34,Valde-Ucieza,0
34,ValledeCerrato,0
34,VelilladelRíoCarrión,0
34,Vertavillo,0
34,VillabastadeValdavia,0
34,Villacidaler,0
34,Villaconancio,0
34,Villada,37
34,VillaelesdeValdavia,0
34,Villahán,0
34,Villaherreros,0
34,Villalaco,0
34,VillalbadeGuardo,0
34,VillalcázardeSirga,17
34,Villalcón,0
34,Villalobón,0
34,VillaluengadelaVega,0
34,VillamartíndeCampos,0
34,Villamediana,0
34,Villameriel,0
34,Villamoronta,0
34,VillamueradelaCueza,0
34,VillamurieldeCerrato,0
34,VillanuevadelRebollar,0
34,VillanuñodeValdavia,0
34,Villaprovedo,0
34,VillarmenterodeCampos,0
34,Villarrabé,33
34,Villarramiel,300
34,Villasarracino,0
34,VillasiladeValdavia,0
34,Villaturde,0
34,Villaumbrales,0
34,Villaviudas,0
34,VilleríasdeCampos,10
34,Villodre,0
34,Villodrigo,0
34,Villoldo,0
34,VillotadelPáramo,0
34,Villovieco,0
34,OsornolaMayor,0
34,ValledelRetortillo,0
34,LomadeUcieza,0
34,Pernía(La),0
35,1,Agaete
35,2,Agüimes
35,3,Antigua
35,4,Arrecife
35,5,Artenara
35,6,Arucas
35,7,Betancuria
35,8,Firgas
35,9,Gáldar
35,10,Haría
35,11,Ingenio
35,12,Mogán
35,13,Moya
35,14,Oliva(La)
35,15,Pájara
35,16,PalmasdeGranCanaria(Las)
35,17,PuertodelRosario
35,18,SanBartolomé
35,19,SanBartolomédeTirajana
35,20,AldeadeSanNicolás(La)
35,21,SantaBrígida
35,22,SantaLucíadeTirajana
35,23,SantaMaríadeGuíadeGranCanaria
35,24,Teguise
35,25,Tejeda
35,26,Telde
35,27,Teror
35,28,Tías
35,29,Tinajo
35,30,Tuineje
35,31,ValsequillodeGranCanaria
35,32,Valleseco
35,33,VegadeSanMateo
35,34,Yaiza
36,Arbo,198
36,Barro,801
36,Baiona,1
36,Bueu,808
36,CaldasdeReis,749
36,Cambados,1.266
36,CampoLameiro,0
36,Cangas,12.042
36,Cañiza(A),800
36,Catoira,4.807
36,Covelo,0
36,Crecente,90
36,Cuntis,0
36,Dozón,127
36,Estrada(A),1.862
36,Forcarei,0
36,FornelosdeMontes,61
36,Agolada,875
36,Gondomar,119
36,Grove(O),2.829
36,Guarda(A),214
36,Lalín,1.275
36,Lama(A),0
36,Marín,1.311
36,Meaño,0
36,Meis,391
36,Moaña,4.418
36,Mondariz,0
36,Mondariz-Balneario,0
36,Moraña,0
36,Mos,7.890
36,Neves(As),0
36,Nigrán,0
36,Oia,9
36,PazosdeBorbén,0
36,Pontevedra,8.304
36,Porriño(O),33
36,Portas,583
36,Poio,5.740
36,Ponteareas,867
36,PonteCaldelas,261
36,Pontecesures,0
36,Redondela,3.133
36,Ribadumia,0
36,Rodeiro,0
36,Rosal(O),0
36,SalcedadeCaselas,1.441
36,SalvaterradeMiño,3.088
36,Sanxenxo,6.387
36,Silleda,2.270
36,Soutomaior,0
36,Tomiño,1.063
36,Tui,0
36,Valga,0
36,Vigo,1.747
36,Vilaboa,113
36,ViladeCruces,0
36,VilagarcíadeArousa,7.006
36,VilanovadeArousa,5.557
36,IlladeArousa(A),42
36,Cerdedo-Cotobade,0
37,Abusejo,0
37,Agallas,0
37,AhigaldelosAceiteros,0
37,AhigaldeVillarino,0
37,AlamedadeGardón(La),0
37,Alamedilla(La),0
37,Alaraz,354
37,AlbadeTormes,639
37,AlbadeYeltes,0
37,Alberca(La),1.190
37,AlbergueríadeArgañán(La),0
37,Alconada,0
37,Aldeacipreste,0
37,AldeadáviladelaRibera,0
37,AldeadelObispo,0
37,Aldealengua,74
37,AldeanuevadeFigueroa,0
37,AldeanuevadelaSierra,0
37,Aldearrodrigo,0
37,Aldearrubia,15
37,AldeasecadeAlba,0
37,AldeasecadelaFrontera,0
37,Aldeatejada,16
37,AldeaviejadeTormes,0
37,AldehueladelaBóveda,23
37,AldehueladeYeltes,20
37,AlmenaradeTormes,13
37,Almendra,0
37,AnayadeAlba,0
37,AñoverdeTormes,0
37,ArabayonadeMógica,0
37,Arapiles,0
37,Arcediano,0
37,Arco(El),25
37,Armenteros,0
37,SanMigueldelRobledo,0
37,Atalaya(La),0
37,Babilafuente,0
37,Bañobárez,0
37,Barbadillo,0
37,Barbalos,0
37,Barceo,0
37,Barruecopardo,1
37,Bastida(La),0
37,Béjar,1.265
37,Beleña,0
37,Bermellar,33
37,BerrocaldeHuebra,0
37,BerrocaldeSalvatierra,0
37,Boada,44
37,Bodón(El),6
37,Bogajo,0
37,Bouza(La),0
37,BóvedadelRíoAlmar,0
37,Brincones,0
37,Buenamadre,0
37,Buenavista,230
37,Cabaco(El),5
37,CabezabellosadelaCalzada,0
37,CabezadeBéjar(La),0
37,CabezadelCaballo,0
37,Cabrerizos,0
37,Cabrillas,0
37,CalvarrasadeAbajo,0
37,CalvarrasadeArriba,0
37,CalzadadeBéjar(La),0
37,CalzadadeDonDiego,31
37,CalzadadeValdunciel,0
37,CampillodeAzaba,0
37,CampodePeñaranda(El),0
37,Candelario,149
37,CanillasdeAbajo,14
37,Cantagallo,39
37,Cantalapiedra,106
37,Cantalpino,65
37,Cantaracillo,20
37,CarbajosadelaSagrada,28
37,CarpiodeAzaba,0
37,CarrascaldeBarregas,0
37,CarrascaldelObispo,0
37,Casafranca,0
37,CasasdelConde(Las),0
37,CasillasdeFlores,0
37,CastellanosdeMoriscos,305
37,CastillejodeMartínViejo,0
37,Castraz,0
37,Cepeda,235
37,CerecedadelaSierra,0
37,CerezaldePeñahorcada,0
37,Cerralbo,0
37,Cerro(El),0
37,CespedosadeTormes,49
37,CillerosdelaBastida,0
37,Cipérez,0
37,CiudadRodrigo,1.955
37,CocadeAlba,0
37,ColmenardeMontemayor,0
37,Cordovilla,0
37,Cristóbal,0
37,CubodeDonSancho(El),247
37,ChagarcíaMedianero,0
37,DiosleGuarde,18
37,DoñinosdeLedesma,16
37,DoñinosdeSalamanca,0
37,Ejeme,0
37,Encina(La),0
37,EncinadeSanSilvestre,3
37,EncinasdeAbajo,39
37,EncinasdeArriba,0
37,EncinasoladelosComendadores,0
37,Endrinal,46
37,EscurialdelaSierra,0
37,Espadaña,0
37,Espeja,0
37,EspinodelaOrbada,0
37,FloridadeLiébana,0
37,Forfoleda,0
37,FradesdelaSierra,0
37,Fregeneda(La),0
37,Fresnedoso,0
37,FresnoAlhándiga,26
37,FuentedeSanEsteban(La),0
37,Fuenteguinaldo,0
37,Fuenteliante,0
37,FuenterrobledeSalvatierra,230
37,FuentesdeBéjar,0
37,FuentesdeOñoro,600
37,Gajates,0
37,GalindoyPerahuy,0
37,Galinduste,62
37,Galisancho,0
37,GallegosdeArgañán,10
37,GallegosdeSolmirón,0
37,Garcibuey,38
37,Garcihernández,0
37,Garcirrey,0
37,GejuelodelBarro,0
37,Golpejas,0
37,Gomecello,100
37,Guadramiro,0
37,GuijodeÁvila,8
37,Guijuelo,2.700
37,HerguijueladeCiudadRodrigo,0
37,HerguijueladelaSierra,0
37,HerguijueladelCampo,0
37,HinojosadeDuero,37
37,HorcajodeMontemayor,46
37,HorcajoMedianero,0
37,Hoya(La),0
37,Huerta,18
37,Iruelos,0
37,ItuerodeAzaba,0
37,Juzbado,0
37,Lagunilla,231
37,Larrodrigo,0
37,Ledesma,2.789
37,Ledrada,112
37,LinaresdeRiofrío,0
37,Lumbrales,0
37,Macotera,218
37,Machacón,35
37,Madroñal,3
37,Maíllo(El),0
37,Malpartida,0
37,ManceradeAbajo,0
37,Manzano(El),0
37,Martiago,0
37,Martinamor,0
37,MartíndeYeltes,36
37,Masueco,9
37,CastellanosdeVilliquera,0
37,MatadeLedesma(La),0
37,MatilladelosCañosdelRío,6
37,Maya(La),0
37,MembribedelaSierra,0
37,Mieza,0
37,Milano(El),0
37,MirandadeAzán,0
37,MirandadelCastañar,263
37,Mogarraz,100
37,Molinillo,0
37,MonfortedelaSierra,39
37,Monleón,23
37,Monleras,0
37,Monsagro,26
37,Montejo,0
37,MontemayordelRío,0
37,MonterrubiodeArmuña,537
37,MonterrubiodelaSierra,0
37,Morasverdes,131
37,Morille,53
37,Moríñigo,0
37,Moriscos,0
37,Moronta,0
37,Mozárbez,0
37,NarrosdeMatalayegua,0
37,Navacarros,30
37,NavadeBéjar,0
37,NavadeFrancia,0
37,NavadeSotrobal,0
37,Navales,0
37,NavalmoraldeBéjar,0
37,Navamorales,0
37,NavarredondadelaRinconada,0
37,Navasfrías,75
37,NegrilladePalencia,0
37,OlmedodeCamaces,0
37,Orbada(La),0
37,PajaresdelaLaguna,0
37,PalaciosdelArzobispo,0
37,Palaciosrubios,0
37,PalenciadeNegrilla,0
37,ParadadeArriba,0
37,ParadadeRubiales,0
37,ParadinasdeSanJuan,0
37,Pastores,0
37,Payo(El),0
37,PedrazadeAlba,0
37,PedrosillodeAlba,0
37,PedrosillodelosAires,111
37,PedrosilloelRalo,0
37,PedrosodelaArmuña(El),0
37,Pelabravo,91
37,Pelarrodríguez,0
37,Pelayos,0
37,Peña(La),0
37,Peñacaballera,0
37,Peñaparda,0
37,PeñarandadeBracamonte,1.815
37,Peñarandilla,0
37,PeralejosdeAbajo,0
37,PeralejosdeArriba,0
37,PereñadelaRibera,285
37,Peromingo,0
37,Pinedas,0
37,PinodeTormes(El),0
37,Pitiegua,0
37,Pizarral,0
37,PovedadelasCintas,0
37,PozosdeHinojo,0
37,PuebladeAzaba,0
37,PuebladeSanMedel,16
37,PuebladeYeltes,0
37,PuentedelCongosto,0
37,Puertas,0
37,PuertodeBéjar,0
37,PuertoSeguro,0
37,Rágama,0
37,Redonda(La),0
37,Retortillo,0
37,RinconadadelaSierra(La),0
37,Robleda,0
37,RoblizadeCojos,0
37,Rollán,0
37,SaeliceselChico,0
37,Sagrada(La),0
37,Salamanca,68.559
37,Saldeana,0
37,Salmoral,0
37,SalvatierradeTormes,0
37,SanCristóbaldelaCuesta,210
37,Sancti-Spíritus,0
37,SanchóndelaRibera,0
37,SanchóndelaSagrada,0
37,Sanchotello,163
37,Sando,0
37,SanEstebandelaSierra,0
37,SanFelicesdelosGallegos,0
37,SanMartíndelCastañar,53
37,SanMigueldeValero,0
37,SanMorales,52
37,SanMuñoz,0
37,SanPedrodelValle,0
37,SanPedrodeRozados,0
37,SanPelayodeGuareña,0
37,SantaMaríadeSando,0
37,SantaMartadeTormes,1.039
37,SantiagodelaPuebla,0
37,SantibáñezdeBéjar,0
37,SantibáñezdelaSierra,0
37,Santiz,0
37,Santos(Los),194
37,SardóndelosFrailes,0
37,Saucelle,135
37,Sahugo(El),37
37,Sepulcro-Hilario,0
37,Sequeros,0
37,SerradilladelArroyo,201
37,SerradilladelLlano,0
37,Sierpe(La),0
37,SieteiglesiasdeTormes,0
37,Sobradillo,0
37,Sorihuela,132
37,Sotoserrano,136
37,TaberadeAbajo,0
37,Tala(La),0
37,Tamames,243
37,TarazonadeGuareña,18
37,Tardáguila,0
37,Tejado(El),0
37,TejedaySegoyuela,0
37,Tenebrón,0
37,Terradillos,1.348
37,Topas,0
37,Tordillos,0
37,Tornadizo(El),0
37,Torresmenudas,0
37,Trabanca,445
37,TremedaldeTormes,0
37,Valdecarros,0
37,ValdefuentesdeSangusín,0
37,Valdehijaderos,56
37,Valdelacasa,0
37,Valdelageve,0
37,Valdelosa,0
37,Valdemierque,0
37,Valderrodrigo,0
37,Valdunciel,0
37,Valero,0
37,Valsalabroso,0
37,ValverdedeValdelacasa,0
37,Valverdón,0
37,VallejeradeRiofrío,0
37,Vecinos,0
37,VegadeTirados,0
37,Veguillas(Las),99
37,Vellés(La),35
37,VentosadelRíoAlmar,0
37,Vídola(La),0
37,Vilvestre,0
37,Villaflores,0
37,VillagonzalodeTormes,0
37,VillalbadelosLlanos,0
37,Villamayor,340
37,VillanuevadelConde,63
37,VillardeArgañán,0
37,VillardeCiervo,0
37,VillardeGallimazo,0
37,VillardelaYegua,0
37,VillardePeralonso,0
37,VillardeSamaniego,0
37,VillaresdelaReina,24
37,VillaresdeYeltes,0
37,VillarinodelosAires,1.539
37,Villarmayor,0
37,Villarmuerto,0
37,Villasbuenas,0
37,Villasdardo,0
37,VillasecodelosGamitos,32
37,VillasecodelosReyes,0
37,Villasrubias,57
37,VillaverdedeGuareña,0
37,VillaviejadeYeltes,100
37,Villoria,103
37,Villoruela,53
37,Vitigudino,1.997
37,YecladeYeltes,0
37,Zamarra,0
37,Zamayón,0
